x, y, class 
-0.7740386007597031,-0.07814387475546103,3
-0.6332971701463443,-0.40890569942798893,1
0.2226030091647,-0.7927722756993119,2
-0.34992254298358816,-0.31054024497001587,1
0.1779938513533894,-0.42714267589829524,1
0.4558204213122423,-0.4195872047492355,1
0.45340575094615554,-0.5746545965489083,2
0.310823716770404,-0.9780353114087075,3
-0.8712132322541759,-0.6076569257836015,2
-0.4196210846534776,0.6949703477733999,1
-0.6322898245055502,0.29631773991017285,3
0.8466139676269575,-0.22264017484345966,1
-0.8036886772714664,0.007041028130999161,3
0.5768091361466836,-0.46439566226841644,1
-0.8052748853679705,-0.8940398042083801,3
-0.17090531537919218,0.14014867738269476,3
0.3750981485341962,0.4824578353287652,2
-0.49846959393883106,-0.3674593205848464,1
0.9330613249453472,-0.04937283872195297,3
-0.06319831880682569,0.602061760800016,3
0.21306740316083195,0.8010934858513119,1
-0.5837500600491621,-0.4386585028405139,1
0.15756670469413914,0.7616900429519602,1
0.13099967594911677,-0.2694852312778926,1
0.7530782785477141,0.4644973676558053,2
0.9610758159235755,0.45159775012397985,3
0.6058947741229963,-0.4362147144024411,1
0.4768931377421617,0.06293652933875893,2
0.4766513186464272,0.8199731427212185,1
-0.12068428675221266,-0.823801774885977,3
-0.6167149784729067,0.6118617522066196,1
0.9278172701312137,0.8720538541191303,3
-0.7055320653279402,-0.11681018153699307,1
-0.7035521953105366,-0.9307880558209491,3
0.20680063418671057,0.44427014361615447,2
-0.8510905742852712,0.14425617674282543,3
-0.5941432606770485,-0.40327624320890587,1
-0.3723998777686952,-0.7004395676110564,2
-0.7713693260565304,-0.11553076760577574,3
-0.7785979511076035,-0.12620743304001003,3
0.7525751137932575,-0.7405188152549518,2
-0.34407366515992055,-0.038993337090048596,3
0.21891855054716536,0.6610040306072289,1
-0.08017582624378727,0.08261984778585196,3
0.4174633373279881,-0.6333568147899906,2
0.2316866149460477,-0.0953412608926072,3
0.22491224824837297,-0.18104525266092963,1
0.7078633103841081,0.5772127809425647,1
0.7994522849503909,-0.5747546701232402,2
0.5489604209815893,-0.7130283531005799,2
-0.9386799747343975,0.32075922277209723,3
0.4630027989612211,0.21816183030160796,2
-0.018420111000990724,-0.5494677623963731,3
-0.8340416122081671,0.5592471117015743,1
-0.06271473979279585,-0.9176039952707176,3
0.678653793076083,0.6477163850620089,1
0.9684416600273293,0.9633547778869485,3
0.14195403396185502,-0.8022718973465273,3
0.6217522984271542,-0.15166237115247805,1
-0.29607759966893776,-0.11607429960213866,1
-0.3149080914778939,0.4345469785975269,3
-0.7025471463143844,0.9375888422762668,3
0.48098101028972384,-0.9841367304215081,3
0.005504330257624979,0.4233338725472924,3
0.8816351036004164,0.7150476073578313,1
0.47344691540143735,-0.8457238629239185,2
-0.2972459079677834,0.6174897927089578,1
-0.03398099498186702,0.22536296866776828,3
-0.4484463207963616,0.4402011187001349,3
-0.0966439088534341,-0.6586350203743756,2
-0.9010806138993681,0.145086799016366,3
0.20533569818085518,0.8946946343424491,3
0.07768043464317365,0.5719280157580804,1
-0.6550809624296803,0.4095804811257422,3
-0.9703914523783206,0.8959144517499766,3
-0.7121460980709962,-0.46929892491266734,1
0.8308727831543923,-0.4821511682642492,1
0.8243363577387757,-0.20332656060226295,1
-0.3220595262630712,0.6457756759392426,1
-0.583749680399523,-0.862286202097432,2
0.4248498324784511,0.8581562229688631,1
0.20822723002938437,0.7678095522990396,1
-0.8685938732456013,-0.46324544872255924,1
0.20066431743640045,-0.655186904117443,2
0.7390254771191878,0.5113982957989824,1
-0.8027073574570769,0.0046434329488524995,3
-0.8019678373947909,0.4146196408435585,3
0.08245915665614856,-0.3687461260407192,1
-0.2771710176601445,-0.7739318321739397,2
-0.5456030379293124,0.5390939093985736,1
0.31508385814893214,0.7221759291920227,1
0.03353001217179119,-0.4123377455898183,3
-0.8764523237276038,0.624617580205796,1
0.9290388670174226,0.11851074415907714,3
-0.7250320235819605,0.10378666572987716,3
-0.38992905964658386,-0.6191544073647564,2
0.4002506861225288,0.395982756460709,2
-0.6842358383231897,0.694423930552635,1
0.1599639302233984,0.40955591323546514,2
-0.1042455086373486,0.9524114181922323,3
0.19584453735654073,0.4521917993855058,2
0.8582018291325253,-0.9108945896652356,3
0.6898233717994591,0.2864204910635355,2
-0.22473811384042564,-0.4531616729802934,1
-0.46083480216011186,-0.5896538091900063,2
0.38332371088644446,-0.5777557364884391,2
0.8101546066618712,-0.30424748501053034,1
0.8481299000142655,0.9300901929885959,3
-0.1391954550157306,-0.4576320125922577,1
-0.3405389316808698,0.49500509421232186,3
-0.09847287991728981,0.5969823615587062,1
0.6664693322005966,0.5410860106450355,1
0.3025390839240276,0.21677563830295887,2
0.7149407516736963,-0.8854544570749543,2
-0.22903888978158204,0.03550368500854595,3
0.15795995370251936,-0.3411196925666513,1
-0.8066746934839932,-0.7865534855395213,2
-0.08074077859427087,-0.11445820582880817,3
0.0656465841985292,-0.9687832398248668,3
-0.04670636371857828,-0.5968999314435721,3
0.5876376948031881,0.4136407321296727,2
0.8957894148455601,0.6092642755950228,1
-0.895831129773722,0.6377008789639624,1
0.2936333742701953,0.7835665491842043,1
0.5329860852351762,-0.01371336198571993,3
-0.7646340228980499,-0.6821260337700783,2
0.1276887309284913,-0.7513571063900604,3
