x, y, class 
0.4932629658191303,-0.13915223563255297,1
0.07360352463094078,0.6645661635148434,3
0.1963409499643085,0.08328410217329307,3
-0.8998429354305453,-0.23996039577651485,3
0.23244892523200145,-0.5357974630992137,2
-0.6038747646980722,-0.38046463791190543,1
-0.8040155601668151,0.24632522576638727,3
-0.6433720257556093,0.5845932177094124,1
-0.12850613826481894,-0.1730373982869755,3
0.14538458027531975,-0.48293954799379035,1
0.7120025448441187,0.6027952291375673,1
0.761791899104437,-0.9571777030355766,3
-0.8603979825670285,-0.5101304276179088,2
0.6582956392188188,0.9183423965266089,3
-0.9728478067123385,-0.13434890378131614,3
-0.8204066091896041,-0.6776950962637469,2
0.1034810531471877,0.697261251293013,1
0.8089842474737905,0.9338820941048658,3
-0.1616344650419328,-0.5730768971187259,2
0.5905434498126478,-0.8836307563693153,2
-0.9457942576972898,0.9128190341422913,3
-0.4827600058186219,-0.7239066450414995,2
0.8898794291544168,-0.26497991788528563,3
0.8490393623814214,-0.6565396070652709,2
0.4933072369589957,0.364116638297749,2
0.10708036161400702,-0.8663791153991123,3
-0.6012339883668707,0.2318265605070804,3
0.7707287056599916,-0.3958176615263902,1
0.6885535001590781,0.14464682158164766,2
0.3626766669273105,-0.7621585864419982,2
0.6944279526621184,-0.7144690466125059,2
-0.6230427006666881,-0.7153385668143548,2
-0.5856840397792618,0.702074030744134,1
0.27498001701268104,-0.27048724530250134,1
-0.4950419323860784,0.5364065115920478,1
-0.4259944237946971,-0.5534194524514522,2
0.5638789550884746,0.68508665749294,1
0.7105408572865874,-0.4084598133352191,1
0.6635748311988623,0.5046575837945266,1
0.4673626848017438,0.6196253423549962,1
0.09644577646933228,-0.19282293081256108,3
0.13580123678317624,0.17439185230060716,3
-0.8806447879779322,-0.8035678318469099,3
0.26334251215328663,-0.6527578066672743,2
-0.1589577275230143,-0.8947054121000453,3
-0.3186541549297155,-0.2197308234012849,1
0.30446006882764354,-0.7369807005261801,2
-0.6688708726005519,0.30478966909104455,3
-0.7840427114866797,0.7235225277680992,1
0.29862950706485525,0.46044007458512404,2
-0.7287594133761872,-0.7870570310379146,2
-0.9288092265511587,0.6533236771963615,3
0.8606930210327712,-0.8221497438352903,3
0.05364215232090408,0.9021825699468775,3
0.4494485727231232,-0.19060264533397975,1
0.5447799013171193,0.4544310638761979,2
-0.7153472671748122,0.12083877297338086,3
0.007897228747301144,0.5092250017734423,3
-0.3883032791479919,0.2713787054535346,3
0.15103905354981007,-0.2829989510014628,1
0.7056220685835131,0.9224150517815339,3
0.017831002368806637,-0.8393257230307256,3
-0.4224875841737241,0.6976870953875882,1
-0.4588071850659867,0.416593318855097,3
-0.8692340793562698,-0.24311863433574232,3
-0.8125982853352001,-0.8092400172294518,2
-0.5769321644336516,-0.2598247963049103,1
0.6826988929447544,0.02010039930688645,3
0.7443452618275606,-0.11598852577957253,3
-0.43815899872643405,-0.6024931311270452,2
0.8334472157056703,-0.5860210057272148,2
-0.7326956007953636,0.07763755030550645,3
0.15918452339640954,-0.22235318998977238,1
0.8759970049614576,-0.06312876657653788,3
-0.6992689461865131,-0.560619659706771,2
-0.43621075885877514,-0.0339562109778051,3
0.6544838048769035,0.3937226123009907,2
-0.42667683929465317,-0.07973628564503965,1
0.5895310081880369,0.9004848584530853,1
0.3959198515988709,-0.4672804211478334,1
-0.1879599265703884,0.782934434742653,1
0.2970450452173281,0.2955909951106275,2
-0.9946940050711444,-0.15293297127973293,3
-0.4691194164084871,-0.9513138526297762,3
-0.14978704525162478,-0.45892739145485306,1
0.5373620628944176,-0.22953204053347687,1
-0.3794277457898272,0.19636766493666213,3
0.5370887832431814,-0.12718961631160886,1
-0.7713069727046908,-0.33549889225733565,1
-0.8020244301512562,-0.2602790821496155,1
0.2564618805518897,0.09600957498739926,3
-0.5046330353284476,0.5901854031797176,1
0.34094689645257303,-0.39524948759370515,1
-0.28976462134202463,0.07758027262869294,3
-0.603463089298576,0.6461079669023637,1
0.6559486418663478,0.9663766222407653,3
